id,created_at,updated_at,is_active,icon,parent_id,has_options,type,title,description
01KHPX62GKRMY38E,2024-03-07 19:17:35.921601+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Biznes xidmətləri"",""en"":"""",""ru"":""""}","{""az"":""Biznes xidmətləri"",""en"":"""",""ru"":""""}"
01KHPX62GKRNKNFK,2024-03-07 19:21:52.537926+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Reklam və Dizayn"",""en"":"""",""ru"":""""}","{""az"":""Reklam və Dizayn"",""en"":"""",""ru"":""""}"
01KHPX62GKRY3DX4,2024-03-06 20:22:06.591079+00,,true,,01KHPX62GK92D5C8,,standard,"{""az"":""Rəqs aləmi"",""en"":"""",""ru"":""""}","{""az"":""Rəqs aləmi"",""en"":"""",""ru"":""""}"
01KHPX62GKS0Q7GH,2024-03-01 21:10:00.258266+00,2025-11-03 13:14:01.877+00,true,b7e1b743-4585-434d-bdc9-64ee7360552d.webp,,,standard,"{""az"":""Təhsil və Elm"",""en"":""Study & science"",""ru"":""Образование и Наука""}","{""az"":""Təhsil və Elm"",""en"":""Study & science"",""ru"":""Образование и Наука""}"
01KHPX62GKS14YFC,2024-03-06 19:14:27.025563+00,,true,,01KHPX62GKS0Q7GH,,standard,"{""az"":""Məktəbli ləvazimatları"",""en"":"""",""ru"":""""}","{""az"":""Məktəbli ləvazimatları"",""en"":"""",""ru"":""""}"
01KHPX62GKSSWG9R,2024-02-18 19:04:06+00,2024-02-18 19:04:09+00,true,bina.png,01KHPX62GK7VM447,,standard,"{""az"":""Bina evleri"",""en"":"""",""ru"":""""}","{""az"":""bina evleri"",""en"":"""",""ru"":""""}"
01KHPX62GKSV129B,2024-03-07 19:24:22.562075+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Yığıncaq və Banketlərin təşkili"",""en"":"""",""ru"":""""}","{""az"":""Yığıncaq və Banketlərin təşkili"",""en"":"""",""ru"":""""}"
01KHPX62GKSZ64E4,2024-03-06 20:32:52.167854+00,,true,,01KHPX62GKEV52TP,,standard,"{""az"":""Dietik və diabetik məhsullar"",""en"":"""",""ru"":""""}","{""az"":""Dietik və diabetik məhsullar"",""en"":"""",""ru"":""""}"
01KHPX62GKT9HERK,2024-03-07 19:29:36.85229+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Evakuator xidmətləri"",""en"":"""",""ru"":""""}","{""az"":""Evakuator xidmətləri"",""en"":"""",""ru"":""""}"
01KHPX62GKTR1X2E,2024-03-06 19:55:18.308983+00,,true,,01KHPX62GKQ1DA84,,standard,"{""az"":""Wiki və ya İcma Forumu Veb səhifəsi"",""en"":"""",""ru"":""""}","{""az"":""Wiki və ya İcma Forumu Veb səhifəsi"",""en"":"""",""ru"":""""}"
01KHPX62GKTRRDH7,2024-03-07 19:23:39.403366+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Təmir və tikinti xidmətləri"",""en"":"""",""ru"":""""}","{""az"":""Təmir və tikinti xidmətləri"",""en"":"""",""ru"":""""}"
01KHPX62GKTV7C5H,2024-03-20 19:52:26.034772+00,,true,,01KHPX62GKZ93MKV,,standard,"{""az"":""Digər"",""en"":"""",""ru"":""""}","{""az"":""Digər\n\n\n\n\n\n\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GKV808QZ,2024-03-06 20:12:05.392827+00,,true,,01KHPX62GK92D5C8,,standard,"{""az"":""Dəriyə qulluq"",""en"":"""",""ru"":""""}","{""az"":""Dəriyə qulluq"",""en"":"""",""ru"":""""}"
01KHPX62GKV8E17W,2024-01-15 16:11:50+00,2025-11-03 13:17:31.077+00,true,e361ada4-ed74-4a54-bd4f-29ea89733151.webp,,,standard,"{""az"":""Əşyalar"",""en"":"""",""ru"":""""}","{""az"":""Əşyalar"",""en"":"""",""ru"":""""}"
01KHPX62GKVMV9DV,2024-03-07 19:28:59.433575+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Daşınmaz əmlak xidmətləri"",""en"":"""",""ru"":""""}","{""az"":""Daşınmaz əmlak xidmətləri"",""en"":"""",""ru"":""""}"
01KHPX62GKVRRJM3,2024-03-20 19:53:20.581526+00,,true,,01KHPX62GMNDDGF6,,standard,"{""az"":""Antenatal və doğuşdan sonrakı məhsullar"",""en"":"""",""ru"":""""}","{""az"":""Antenatal və doğuşdan sonrakı məhsullar\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GKW6YFKJ,2024-03-06 19:56:18.255457+00,,true,,01KHPX62GKQ1DA84,,standard,"{""az"":""Proqram Lisenziyaları"",""en"":"""",""ru"":""""}","{""az"":""Proqram Lisenziyaları"",""en"":"""",""ru"":""""}"
01KHPX62GKWAMPRF,2024-03-06 19:42:49.33166+00,,true,,01KHPX62GKQ1DA84,,standard,"{""az"":""İnstagram səhifəsi"",""en"":"""",""ru"":""""}","{""az"":""İnstagram səhifəsi"",""en"":"""",""ru"":""""}"
01KHPX62GKWNJVFQ,2024-03-06 19:58:47.389047+00,,true,,01KHPX62GKHHTW8J,,standard,"{""az"":""Biznes üçün"",""en"":"""",""ru"":""""}","{""az"":""Biznes üçün"",""en"":"""",""ru"":""""}"
01KHPX62GKX8R996,2024-03-01 21:09:00.931072+00,2025-11-03 13:25:53.199+00,true,0e30bc83-43d3-4fa7-89aa-0585b06efc2b.webp,,,standard,"{""az"":""Ev və bağ"",""en"":"""",""ru"":""""}","{""az"":""Ev və bağ"",""en"":"""",""ru"":""""}"
01KHPX62GKXAFP3T,2024-03-06 19:43:31.473763+00,,true,,01KHPX62GKQ1DA84,,standard,"{""az"":""E-ticarət veb saytı"",""en"":"""",""ru"":""""}","{""az"":""E-ticarət veb saytı"",""en"":"""",""ru"":""""}"
01KHPX62GKXGB6DS,2024-03-07 19:18:32.635754+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Hüquqi xidmətlər"",""en"":"""",""ru"":""""}","{""az"":""Hüquqi xidmətlər"",""en"":"""",""ru"":""""}"
01KHPX62GKXVVEFV,2024-03-06 19:54:29.543855+00,,true,,01KHPX62GKQ1DA84,,standard,"{""az"":""Şəxsi veb sayt"",""en"":"""",""ru"":""""}","{""az"":""Şəxsi veb sayt"",""en"":"""",""ru"":""""}"
01KHPX62GKY1XC3K,2024-03-20 19:53:37.561509+00,,true,,01KHPX62GMNDDGF6,,standard,"{""az"":""Südəmər körpə üçün vasitə və tədarüklər"",""en"":"""",""ru"":""""}","{""az"":""Südəmər körpə üçün vasitə və tədarüklər\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GKY24C65,2024-02-18 19:06:07+00,2024-02-18 19:06:09+00,true,mopedler,01KHPX62GKGX3BSS,,standard,"{""az"":""Nəqliyyat Vasitələri"",""en"":"""",""ru"":""""}","{""az"":""Nəqliyyat Vasitələri"",""en"":"""",""ru"":""""}"
01KHPX62GKY9RKW0,2024-03-06 20:05:45.522413+00,,true,,01KHPX62GKV8E17W,,standard,"{""az"":""Baqaj və çantalar"",""en"":"""",""ru"":""""}","{""az"":""Baqaj və çantalar"",""en"":"""",""ru"":""""}"
01KHPX62GKYB08Z1,2024-03-07 19:29:53.822319+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Təmizlik xidməti"",""en"":"""",""ru"":""""}","{""az"":""Təmizlik xidməti"",""en"":"""",""ru"":""""}"
01KHPX62GKYE74YN,2024-03-06 20:20:35.860563+00,,true,,01KHPX62GKFNNXGW,,standard,"{""az"":""Əl işləri (Bacarıqlı əllər)"",""en"":"""",""ru"":""""}","{""az"":""Əl işləri (Bacarıqlı əllər)"",""en"":"""",""ru"":""""}"
01KHPX62GKYXPJBE,2024-03-07 19:27:00.580506+00,,true,,01KHPX62GKNYGMZE,,standard,"{""az"":""Texnika təmiri xidməti"",""en"":"""",""ru"":""""}","{""az"":""Texnika təmiri xidməti"",""en"":"""",""ru"":""""}"
01KHPX62GKZ93MKV,2024-03-07 19:52:07.557597+00,,true,,01KHPX62GKNSE8JP,,standard,"{""az"":""Oyuncaqlar"",""en"":"""",""ru"":""""}","{""az"":""Oyuncaqlar"",""en"":"""",""ru"":""""}"
01KHPX62GM00D7YY,2024-03-07 20:13:20.319748+00,,true,,01KHPX62GKETSNBZ,,standard,"{""az"":""Kompüter və Ofis"",""en"":"""",""ru"":""""}","{""az"":""Kompüter və Ofis"",""en"":"""",""ru"":""""}"
01KHPX62GM04MTH6,2024-03-14 06:12:59.785234+00,,true,,01KHPX62GJH5VHNM,,standard,"{""az"":""Sintetik pariklər"",""en"":"""",""ru"":""""}","{""az"":""\nSintetik pariklər\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM04ZB84,2024-03-14 21:00:54.406098+00,,true,,01KHPX62GKB35ZDJ,,standard,"{""az"":""Təraş"",""en"":"""",""ru"":""""}","{""az"":""Təraş\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM0NZ837,2024-03-08 19:02:02.02369+00,,true,,01KHPX62GK5E67NT,,standard,"{""az"":""Təşkilat və İdarələr"",""en"":"""",""ru"":""""}","{""az"":""Təşkilat və İdarələr"",""en"":"""",""ru"":""""}"
01KHPX62GM0PAYRF,2024-03-07 19:57:05.920018+00,,true,,01KHPX62GKGX3BSS,,standard,"{""az"":""Ehtiyyat hissələri və aksesuarlar"",""en"":"""",""ru"":""""}","{""az"":""Ehtiyyat hissələri və aksesuarlar"",""en"":"""",""ru"":""""}"
01KHPX62GM0RSKYV,2024-03-15 19:51:03.974976+00,,true,,01KHPX62GKQ3KG3D,,standard,"{""az"":""Çörəklər"",""en"":"""",""ru"":""""}","{""az"":""Çörəklər\n"",""en"":"""",""ru"":""""}"
01KHPX62GM0SXS16,2024-03-14 20:50:06.977365+00,,true,,01KHPX62GK2JN6MY,,standard,"{""az"":""Tibbi cihazlar"",""en"":"""",""ru"":""""}","{""az"":""Tibbi cihazlar\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM14PB90,2024-03-15 19:46:29.633705+00,,true,,01KHPX62GK8TQ8TV,,standard,"{""az"":""Dovğa"",""en"":"""",""ru"":""""}","{""az"":""Dovğa\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM1A00GR,2024-03-15 19:51:42.571892+00,,true,,01KHPX62GKQ3KG3D,,standard,"{""az"":""Konfetlər"",""en"":"""",""ru"":""""}","{""az"":""Konfetlər\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM1EW0HJ,2024-03-14 06:06:30.059567+00,,true,,01KHPX62GMMHR709,,standard,"{""az"":""Körpə məhsulları"",""en"":"""",""ru"":""""}","{""az"":""Körpə məhsulları\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM1HVCPH,2024-03-06 19:16:25.460353+00,,true,,01KHPX62GKS0Q7GH,,standard,"{""az"":""Uşaqlar və Təhsil"",""en"":"""",""ru"":""""}","{""az"":""Uşaqlar və Təhsil"",""en"":"""",""ru"":""""}"
01KHPX62GM1M3YGG,2024-03-18 20:24:44.222163+00,,true,,01KHPX62GK89CT0T,,standard,"{""az"":""Cib və Asqı saatlar"",""en"":"""",""ru"":""""}","{""az"":""Cib və Asqı saatlar\n"",""en"":"""",""ru"":""""}"
01KHPX62GM1PT0J2,2024-03-15 19:37:18.024912+00,,true,,01KHPX62GK8TQ8TV,,standard,"{""az"":""Qaymaq"",""en"":"""",""ru"":""""}","{""az"":""Qaymaq\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM215209,2024-03-08 18:52:54.619972+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""Poliqrafiya və Nəşriyyat mərkəzləri"",""en"":"""",""ru"":""""}","{""az"":""Poliqrafiya və Nəşriyyat mərkəzləri"",""en"":"""",""ru"":""""}"
01KHPX62GM2AFM2H,2024-03-12 20:03:59.804433+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Sürücülük kursları"",""en"":"""",""ru"":""""}","{""az"":""Sürücülük kursları\n"",""en"":"""",""ru"":""""}"
01KHPX62GM2BZPWP,2024-03-07 20:07:02.927806+00,,true,,01KHPX62GK7VM447,,standard,"{""az"":""Torpaqlar və Sahələr"",""en"":"""",""ru"":""""}","{""az"":""Torpaqlar və Sahələr"",""en"":"""",""ru"":""""}"
01KHPX62GM2CQ6B3,2024-03-14 20:53:26.345601+00,,true,,01KHPX62GMF310S2,,standard,"{""az"":""Dırnaqlar üçün gellər"",""en"":"""",""ru"":""""}","{""az"":""Dırnaqlar üçün gellər\n"",""en"":"""",""ru"":""""}"
01KHPX62GM2FDW1C,2024-03-08 18:47:53.30139+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""Xaricdə təhsil və Hazırlıq mərkəzləri"",""en"":"""",""ru"":""""}","{""az"":""Xaricdə təhsil və Hazırlıq mərkəzləri"",""en"":"""",""ru"":""""}"
01KHPX62GM2FNN3E,2024-03-14 21:01:28.43928+00,,true,,01KHPX62GKB35ZDJ,,standard,"{""az"":""Digər"",""en"":"""",""ru"":""""}","{""az"":""Digər\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM2WPXYM,2024-03-14 20:41:19.842519+00,,true,,01KHPX62GK7N1ZXV,,standard,"{""az"":""Makiyaj"",""en"":"""",""ru"":""""}","{""az"":""Makiyaj\n"",""en"":"""",""ru"":""""}"
01KHPX62GM2ZEHB2,2024-03-18 20:33:17.613955+00,,true,,01KHPX62GKR7B1QW,,standard,"{""az"":""Zərgərlik dəstləri"",""en"":"""",""ru"":""""}","{""az"":""Zərgərlik dəstləri\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM35JB58,2024-03-08 18:46:58.229202+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""Əyləncə mərkəzləri"",""en"":"""",""ru"":""""}","{""az"":""Əyləncə mərkəzləri"",""en"":"""",""ru"":""""}"
01KHPX62GM37H1AJ,2024-03-16 20:36:10.74402+00,,true,,01KHPX62GMS14PAB,,standard,"{""az"":""Fitnes mərkəzləri"",""en"":"""",""ru"":""""}","{""az"":""Fitnes mərkəzləri\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM3CS9JC,2024-03-08 18:53:34.548821+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""Apteklər"",""en"":"""",""ru"":""""}","{""az"":""Apteklər"",""en"":"""",""ru"":""""}"
01KHPX62GM3CXZ5C,2024-03-08 19:16:35.189446+00,,true,,01KHPX62GKN9AEED,,standard,"{""az"":""Heyvandarlıq"",""en"":"""",""ru"":""""}","{""az"":""Heyvandarlıq"",""en"":"""",""ru"":""""}"
01KHPX62GM3H98A3,2024-03-18 20:33:00.162196+00,,true,,01KHPX62GKR7B1QW,,standard,"{""az"":""Bilərziklər"",""en"":"""",""ru"":""""}","{""az"":""Bilərziklər\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM3RFQXG,2024-03-14 06:05:27.48809+00,,true,,01KHPX62GMMHR709,,standard,"{""az"":""Məişət cihazları və elektronika"",""en"":"""",""ru"":""""}","{""az"":""Məişət cihazları və elektronika\n"",""en"":"""",""ru"":""""}"
01KHPX62GM3VQ382,2024-03-15 19:25:00.827187+00,,true,,01KHPX62GKDV7R2J,,standard,"{""az"":""Soyuq çaylar"",""en"":"""",""ru"":""""}","{""az"":""Soyuq çaylar\n"",""en"":"""",""ru"":""""}"
01KHPX62GM44Q1MK,2024-03-12 19:33:33.472377+00,,true,,01KHPX62GK3SDAX9,,standard,"{""az"":""Sağlamlıq və Fitness "",""en"":"""",""ru"":""""}","{""az"":""Sağlamlıq və Fitness \n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM4N3MVH,2024-03-12 20:00:13.479454+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Ədəbiyyat kursu"",""en"":"""",""ru"":""""}","{""az"":""Ədəbiyyat kursu\n"",""en"":"""",""ru"":""""}"
01KHPX62GM4P6P8K,2024-03-14 06:07:13.657942+00,,true,,01KHPX62GMMHR709,,standard,"{""az"":""Heyvanlar"",""en"":"""",""ru"":""""}","{""az"":""Heyvanlar\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM552EZ5,2024-03-15 19:57:51.801912+00,,true,,01KHPX62GKNXP8R5,,standard,"{""az"":""Arıçılıq məhsulları"",""en"":"""",""ru"":""""}","{""az"":""Arıçılıq məhsulları\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM55C3C6,2024-03-08 18:50:17.098304+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""İdman mərkəzləri"",""en"":"""",""ru"":""""}","{""az"":""İdman mərkəzləri"",""en"":"""",""ru"":""""}"
01KHPX62GM569JHZ,2024-03-08 19:15:58.321282+00,,true,,01KHPX62GKN9AEED,,standard,"{""az"":""Digər Heyvanlar"",""en"":"""",""ru"":""""}","{""az"":""Digər Heyvanlar"",""en"":"""",""ru"":""""}"
01KHPX62GM5D5EPT,2024-03-20 19:40:58.279019+00,,true,,01KHPX62GK0CR2F8,,standard,"{""az"":""Uşaq qidası"",""en"":"""",""ru"":""""}","{""az"":""Uşaq qidası\n\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM5DN9KR,2024-03-14 20:54:41.982836+00,,true,,01KHPX62GMF310S2,,standard,"{""az"":""Digər"",""en"":"""",""ru"":""""}","{""az"":""Digər\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM5DYGYK,2024-03-14 06:06:08.475045+00,,true,,01KHPX62GMMHR709,,standard,"{""az"":""Geyim və ayaqqabı"",""en"":"""",""ru"":""""}","{""az"":""Geyim və ayaqqabı\n"",""en"":"""",""ru"":""""}"
01KHPX62GM5HHF4Z,2024-03-15 19:51:19.848863+00,,true,,01KHPX62GKQ3KG3D,,standard,"{""az"":""Tortlar"",""en"":"""",""ru"":""""}","{""az"":""Tortlar\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM5HX2GZ,2024-03-08 19:13:21.922992+00,,true,,01KHPX62GKX8R996,,standard,"{""az"":""Ev və bağ"",""en"":"""",""ru"":""""}","{""az"":""Ev və bağ"",""en"":"""",""ru"":""""}"
01KHPX62GM5JVX8K,2024-03-14 20:54:09.263153+00,,true,,01KHPX62GMF310S2,,standard,"{""az"":""Dırnaq qurutma maşınları"",""en"":"""",""ru"":""""}","{""az"":""Dırnaq qurutma maşınları\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM5S73DB,2024-03-12 19:57:23.248344+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""İnformatika, Proqramlaşdırma kursu"",""en"":"""",""ru"":""""}","{""az"":""\nİnformatika, Proqramlaşdırma kursu\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM5TZG40,2024-03-08 18:48:39.648268+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""Kafelər"",""en"":"""",""ru"":""""}","{""az"":""Kafelər"",""en"":"""",""ru"":""""}"
01KHPX62GM5VYFEE,2024-03-14 20:51:29.599951+00,,true,,01KHPX62GK2JN6MY,,standard,"{""az"":""Ağız spreyləri"",""en"":"""",""ru"":""""}","{""az"":""Ağız spreyləri\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM637DZY,2024-03-12 19:55:50.463952+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Riyaziyyat kursu"",""en"":"""",""ru"":""""}","{""az"":""Riyaziyyat kursu\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM65PNTD,2024-03-08 18:49:02.00855+00,,true,,01KHPX62GKNGXP6J,,standard,"{""az"":""Şadlıq sarayları və Restoranlar"",""en"":"""",""ru"":""""}","{""az"":""Şadlıq sarayları və Restoranlar"",""en"":"""",""ru"":""""}"
01KHPX62GM65R2PM,2024-03-07 20:07:47.244493+00,,true,,01KHPX62GK7VM447,,standard,"{""az"":""Obyektlər və Ofislər"",""en"":"""",""ru"":""""}","{""az"":""Obyektlər və Ofislər"",""en"":"""",""ru"":""""}"
01KHPX62GM6BAF2S,2024-03-12 19:58:41.347611+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""İctimai elm"",""en"":"""",""ru"":""""}","{""az"":""İctimai elm\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM6DPNDV,2024-03-08 19:16:18.48742+00,,true,,01KHPX62GKN9AEED,,standard,"{""az"":""Zərərvericilər əleyhinə"",""en"":"""",""ru"":""""}","{""az"":""Zərərvericilər əleyhinə"",""en"":"""",""ru"":""""}"
01KHPX62GM6EW7BM,2024-03-12 20:04:19.847351+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Digər kurslar"",""en"":"""",""ru"":""""}","{""az"":""Digər kurslar\n"",""en"":"""",""ru"":""""}"
01KHPX62GM6FCHCB,2024-03-15 19:14:38.183273+00,,true,,01KHPX62GKNK5H1Q,,standard,"{""az"":""Toyuq əti"",""en"":"""",""ru"":""""}","{""az"":""Toyuq əti\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM6QJ85V,2024-03-07 20:05:59.806769+00,,true,,01KHPX62GK7VM447,,standard,"{""az"":""Evlər və Mənzillər"",""en"":"""",""ru"":""""}","{""az"":""Evlər və Mənzillər"",""en"":"""",""ru"":""""}"
01KHPX62GM71AZMH,2024-03-14 06:10:07.370272+00,,true,,01KHPX62GMB10HKC,,standard,"{""az"":""Körpə məhsulları"",""en"":"""",""ru"":""""}","{""az"":""Körpə məhsulları\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM737Y7F,2024-03-07 20:14:32.541868+00,,true,,01KHPX62GKETSNBZ,,standard,"{""az"":""Elektron komponentlər və təchizat"",""en"":"""",""ru"":""""}","{""az"":""Elektron komponentlər və təchizat"",""en"":"""",""ru"":""""}"
01KHPX62GM73BX52,2024-03-14 20:57:19.074146+00,,true,,01KHPX62GMCFTEV8,,standard,"{""az"":""Makiyaj vasitələri"",""en"":"""",""ru"":""""}","{""az"":""Makiyaj vasitələri\n\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM779JTE,2024-03-15 19:28:58.37426+00,,true,,01KHPX62GKDT1WKT,,standard,"{""az"":""Qab yumaq üçün"",""en"":"""",""ru"":""""}","{""az"":""Qab yumaq üçün\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM7FGFYW,2024-03-15 19:54:35.353093+00,,true,,01KHPX62GKSZ64E4,,standard,"{""az"":""Diabetik şəkərlər"",""en"":"""",""ru"":""""}","{""az"":""Diabetik şəkərlər\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM7GJPV8,2024-03-12 19:58:18.427921+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Tarix kursu"",""en"":"""",""ru"":""""}","{""az"":""Tarix kursu\n\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM7JEGAS,2024-03-08 19:02:22.439685+00,,true,,01KHPX62GK5E67NT,,standard,"{""az"":""Axtarıram"",""en"":"""",""ru"":""""}","{""az"":""Axtarıram"",""en"":"""",""ru"":""""}"
01KHPX62GM7JQN0D,2024-03-14 21:00:36.202699+00,,true,,01KHPX62GKB35ZDJ,,standard,"{""az"":""Ülgüc bıçağı"",""en"":"""",""ru"":""""}","{""az"":""Ülgüc bıçağı\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM7K0D09,2024-03-08 18:57:43.649878+00,,true,,01KHPX62GK5E67NT,,standard,"{""az"":""İtki və Tapıntılar"",""en"":"""",""ru"":""""}","{""az"":""İtki və Tapıntılar"",""en"":"""",""ru"":""""}"
01KHPX62GM7QDQC5,2024-03-14 06:15:07.112712+00,,true,,01KHPX62GJH5VHNM,,standard,"{""az"":""Saç boyaları"",""en"":"""",""ru"":""""}","{""az"":""Saç boyaları\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM84MZX7,2024-03-12 19:56:37.59925+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Fizika kursu"",""en"":"""",""ru"":""""}","{""az"":""Fizika kursu\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM8BJ102,2024-03-15 19:26:13.707735+00,,true,,01KHPX62GKDV7R2J,,standard,"{""az"":""Qəhvə"",""en"":"""",""ru"":""""}","{""az"":""Qəhvə\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM8C5GVH,2024-03-07 20:13:49.740379+00,,true,,01KHPX62GKETSNBZ,,standard,"{""az"":""Məişət Elektronikası"",""en"":"""",""ru"":""""}","{""az"":""Məişət Elektronikası"",""en"":"""",""ru"":""""}"
01KHPX62GM8TVN06,2024-03-14 06:05:46.042677+00,,true,,01KHPX62GMMHR709,,standard,"{""az"":""Ev və bağ üçün hər şey"",""en"":"""",""ru"":""""}","{""az"":""Ev və bağ üçün hər şey\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM96NYG9,2024-03-12 20:08:25.188425+00,,true,,01KHPX62GM1HVCPH,,standard,"{""az"":""Plastilinlər"",""en"":"""",""ru"":""""}","{""az"":""Plastilinlər\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM97HNZY,2024-03-18 20:12:47.208506+00,,true,,01KHPX62GKQ42KHP,,standard,"{""az"":""Geyimlər"",""en"":"""",""ru"":""""}","{""az"":""Geyimlər\n"",""en"":"""",""ru"":""""}"
01KHPX62GM97JQZ8,2024-03-15 19:28:19.274861+00,,true,,01KHPX62GKDT1WKT,,standard,"{""az"":""Paltarlar üçün "",""en"":"""",""ru"":""""}","{""az"":""Paltarlar üçün \n"",""en"":"""",""ru"":""""}"
01KHPX62GM99R6WM,2024-03-14 20:57:59.833174+00,,true,,01KHPX62GMCFTEV8,,standard,"{""az"":""Güzgü"",""en"":"""",""ru"":""""}","{""az"":""Güzgü\n\n\n\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM99WNFB,2024-03-12 20:02:57.795045+00,,true,,01KHPX62GMJ7R3MJ,,standard,"{""az"":""Musiqi kursu"",""en"":"""",""ru"":""""}","{""az"":""Musiqi kursu\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM9F779W,2024-03-08 19:07:46.3418+00,,true,,01KHPX62GK8YK090,,standard,"{""az"":""Turizm və Səyahət"",""en"":"""",""ru"":""""}","{""az"":""Turizm və Səyahət"",""en"":"""",""ru"":""""}"
01KHPX62GM9X3RP5,2024-03-07 20:10:52.339347+00,,true,,01KHPX62GK7VM447,,standard,"{""az"":""Yaşayış Kompleksləri"",""en"":"""",""ru"":""""}","{""az"":""Yaşayış Kompleksləri"",""en"":"""",""ru"":""""}"
01KHPX62GM9XTKWG,2024-03-18 20:16:19.227373+00,,true,,01KHPX62GKQ42KHP,,standard,"{""az"":""Köynək"",""en"":"""",""ru"":""""}","{""az"":""Köynək\n\n\n\n\n\n"",""en"":"""",""ru"":""""}"
01KHPX62GM9YH297,2024-03-07 20:10:26.978073+00,,true,,01KHPX62GK7VM447,,standard,"{""az"":""Xaricdə Əmlak icarələri və satışları"",""en"":"""",""ru"":""""}","{""az"":""Xaricdə Əmlak icarələri və satışları"",""en"":"""",""ru"":""""}"
01KHPX62GMA0B1M3,2024-03-12 20:06:48.8251+00,,true,,01KHPX62GM1HVCPH,,standard,"{""az"":""Nağıl dünyası"",""en"":"""",""ru"":""""}","{""az"":""Nağıl dünyası\n"",""en"":"""",""ru"":""""}"
01KHPX62GMA2DWD3,2024-03-15 19:15:12.286337+00,,true,,01KHPX62GKNK5H1Q,,standard,"{""az"":""Kolbasa və sosiskalar"",""en"":"""",""ru"":""""}","{""az"":""Kolbasa və sosiskalar\n\n\n\n"",""en"":"""",""ru"":""""}"
